title,indegree,betweenness,hits,burst_weight,progeny_size
A Preliminary Work on Symptom Name Recognition from Free-Text Clinical Records of Traditional Chinese Medicine using Conditional Random Fields and Reasonable Features,0.0,0.0,0.0,0,0.0
Unsupervised Ontology Induction from Text,0.0118534482759,0.00157827542942,0.000573938956243,0.0328016523322,0
Incorporating Extra-Linguistic Information into Reference Resolution in Collaborative Task Dialogue,0.00215517241379,5.62530531274e-06,2.10363312787e-06,0,0.000510204081633
Computational Complexity Of Probabilistic Disambiguation By Means Of Tree-Grammars,0.0280172413793,0.00383525068797,0.00654935907956,0,0.0
The Relation Of Grammar To Cognition - A Synopsis,0.00215517241379,0.0,3.35730697996e-97,0,0.0183673469388
Morphological Richness Offsets Resource Demand - Experiences In Constructing A POS Tagger For Hindi,0.00646551724138,9.01610539496e-05,0.00101302727983,0,0.0
Event Schema Induction with a Probabilistic Entity-Driven Model,0.0,0.0,0.0,0,0.0
Constructing Lexical Transducers,0.0172413793103,0.00233453663771,0.000108044072877,0.0641341412511,0.000255102040816
Automatic detection of deception in child-produced speech using syntactic complexity features,0.0,0.0,0.0,0,0.0
Chinese Generation In A Spoken Dialogue Translation System,0.0010775862069,0.0,1.10246078264e-06,0,0.000255102040816
Part-Of-Speech Tagging In Context,0.0269396551724,0.000839171955519,0.00203442974188,0.0474243490978,0.000255102040816
Illinois-Coref: The UI System in the CoNLL-2012 Shared Task,0.0010775862069,0.0,2.06358066484e-05,0,0.000255102040816
The Uppsala-FBK systems at WMT 2011,0.0010775862069,0.0,0.00128445723897,0,0.000255102040816
Time Period Identification Of Events In Text,0.0,0.0,0.0,0,0.0
Cross-lingual Conversion of Lexical Semantic Relations: Building Parallel Wordnets,0.0,0.0,0.0,0,0.0
Fine-Grained Emotion Recognition in Olympic Tweets Based on Human Computation,0.0,0.0,0.0,0,0.0
Constraint-Based Categorial Grammar,0.00754310344828,0.00264031090904,1.36822922307e-05,0.0367365235846,0.0
Using Descriptions Of Trees In A Tree Adjoining Grammar,0.0247844827586,0.00346531116949,6.29921950396e-05,0.0680332567121,0.0
Revealing Phonological Similarities Between Related Languages From Automatically Generated Parallel Corpora,0.0010775862069,0.0,3.38678951575e-05,0,0.000510204081633
Hello Who is Calling?: Can Words Reveal the Social Nature of Conversations?,0.00215517241379,0.00113455313859,5.77518891647e-05,0,0
Preliminary Experiments with Amazon’s Mechanical Turk for Annotating Medical Named Entities,0.0010775862069,0.0,6.0097677683e-05,0,0
Chinese Unknown Word Identification Using Character-Based Tagging And Chunking,0.00754310344828,9.1934952785e-05,8.33189589448e-05,0,0.0
A Computational Morphology System For Arabic,0.00431034482759,6.05078230181e-06,2.89750984788e-06,0,0.0015306122449
Native Language Identification using large scale lexical features,0.0,0.0,0.0,0,0.0
Monte Carlo MCMC: Efficient Inference by Approximate Sampling,0.0,0.0,0.0,0,0.0
UNT-SimpRank: Systems for Lexical Simplification Ranking,0.0010775862069,0.0,2.32460228427e-05,0,0.000255102040816
Incorporating Coercive Constructions into a Verb Lexicon,0.0,0.0,0.0,0,0.0
Toward a Better Understanding of Causality between Verbal Events: Extraction and Analysis of the Causal Power of Verb-Verb Associations,0.0,0.0,0.0,0,0.0
Resolving Syntactic Ambiguities With Lexico-Semantic Patterns: An Analogy-Based Approach,0.00323275862069,8.62580620341e-07,1.20540425896e-05,0,0.0
Primitives And Words,0.00215517241379,0.00398395073756,9.51783429225e-05,0,0
KYOTO: a System for Mining Structuring and Distributing Knowledge across Languages and Cultures,0.0010775862069,0.0,1.25928087606e-05,0,0.000510204081633
Tree Kernel-Based Relation Extraction with Context-Sensitive Structured Parse Tree Information,0.0226293103448,0.00116412944021,0.000455623566551,0.0337809319668,0.0
The C-Score Ă˘âŹâ Proposing a Reading Comprehension Metrics as a Common Evaluation Measure for Text Simplification,0.0,0.0,0.0,0,0
Obituary: Victor H. Yngve,0.0,0.0,0.0,0,0.0
On Formalisms And Analysis Generation And Synthesis In Machine Translation,0.0010775862069,0.0,1.01090509948e-11,0,0.000255102040816
Identifying Patterns for Unsupervised Grammar Induction,0.0010775862069,0.0,1.54216332393e-05,0,0.0
An Empirical Study on Computing Consensus Translations from Multiple Machine Translation Systems,0.0150862068966,0.000554676112179,0.0140945980787,0,0.0
Resolving Task Specification and Path Inconsistency in Taxonomy Construction,0.0,0.0,0.0,0,0.0
Discovering Patterns To Extract Protein-Protein Interactions From Full Biomedical Texts,0.0010775862069,0.0,1.07643557351e-06,0,0.000255102040816
Hypothesis and Evidence Extraction from Full-Text Scientific Journal Articles,0.0010775862069,0.0,9.63937967926e-06,0,0.000255102040816
Robust Named Entity Extraction From Large Spoken Archives,0.00323275862069,1.60680991456e-06,6.03522856881e-06,0,0.000510204081633
Learning to Temporally Order Medical Events in Clinical Text,0.0010775862069,0.0,2.4190155339e-06,0,0.000255102040816
A Generic Sentence Trimmer with CRFs,0.00538793103448,8.58876234197e-05,0.00319337020975,0,0.0
An Interactive Analytic Tool for Peer-Review Exploration,0.0,0.0,0.0,0,0.0
A Computational Model For Arguments Understanding,0.0010775862069,0.0,6.79856765695e-08,0,0.000255102040816
Robustness and Generalization of Role Sets: PropBank vs. VerbNet,0.00323275862069,3.3421451244e-05,0.0001019554458,0,0.0
Unsupervised Relation Extraction by Mining Wikipedia Texts Using Information from the Web,0.00862068965517,3.65752682704e-05,3.32911838243e-05,0,0.000255102040816
Bilingual dictionary generation for low-resourced language pairs,0.00215517241379,0.0,2.04464945281e-05,0,0.000255102040816
Implementing Voting Constraints With Finite State Transducers,0.0,0.0,0.0,0,0.0
Annotating Students Understanding of Science Concepts,0.00215517241379,2.65124553471e-06,1.26250484218e-05,0,0
Using Moses to Integrate Multiple Rule-Based Machine Translation Engines into a Hybrid System,0.00431034482759,1.23913868542e-05,0.00444782533315,0,0.0
Computational Structure Of Generative Phonology And Its Relation To Language Comprehension,0.00215517241379,0.0019921353411,2.26617573987e-07,0,0
Proximity In Context: An Empirically Grounded Computational Model Of Proximity For Processing Topological Spatial Expressions,0.0010775862069,0.0,8.00313876975e-07,0,0.0
Optimizing Synonym Extraction Using Monolingual And Bilingual Resources,0.00862068965517,0.000294168124092,0.00157357910323,0,0.0
Towards Automatic Grammar Acquisition From A Bracketed Corpus,0.00215517241379,1.24533130093e-06,5.59562108137e-05,0,0.0
On Using Ensemble Methods For Chinese Named Entity Recognition,0.0,0.0,0.0,0,0.0
Compiling a Massive Multilingual Dictionary via Probabilistic Inference,0.00646551724138,0.00233329485916,0.00129541270989,0,0.000255102040816
Ontological Resources And Question Answering,0.00215517241379,0.000219663474678,9.08366913731e-06,0,0.0
An Analysis Of Clarification Dialogue For Question Answering,0.0010775862069,0.0,4.42064892324e-07,0,0.000255102040816
Semantic Evaluation For Spoken-Language Systems,0.00323275862069,0.000140206546253,1.08626497326e-05,0,0.000510204081633
A Flexible Corpus-Driven Model of Regular and Inverse Selectional Preferences,0.0129310344828,0.00163295880664,0.000453087247652,0.0445385975489,0
Story Link Detection based on Dynamic Information Extending,0.0,0.0,0.0,0,0.0
Multiword Units In An MT Lexicon,0.0010775862069,0.0,2.60712074251e-06,0,0.000255102040816
Jointly Learning to Extract and Compress,0.0161637931034,0.00210156063618,0.00115441916021,0.0514805110725,0.0
Coreference for Learning to Extract Relations: Yes Virginia Coreference Matters,0.0,0.0,0.0,0,0.0
Simple Accurate Parsing with an All-Fragments Grammar,0.00969827586207,0.000360388882716,0.00144740463182,0,0.0
Understanding Pragmatically Ill-Formed Input,0.00538793103448,2.08910613457e-05,8.0867309313e-07,0,0.000765306122449
EBL2: An Approach To Automatic Lexical Acquisition,0.00215517241379,2.76921067286e-05,2.27738783733e-05,0,0.000510204081633
Global Health Monitor - A Web-based System for Detecting and Mapping Infectious Diseases,0.0010775862069,0.0,2.36667944168e-07,0,0.000510204081633
Knowing the Unseen: Estimating Vocabulary Size over Unseen Samples,0.0010775862069,0.0,3.1019435999e-06,0,0
Improving Probabilistic Latent Semantic Analysis With Principal Component Analysis,0.0010775862069,0.0,1.41878740808e-06,0,0.000255102040816
Better Filtration and Augmentation for Hierarchical Phrase-Based Translation Rules,0.0,0.0,0.0,0,0.0
Translation By Structural Correspondences,0.03125,0.0129130340279,0.000274643982048,0.133331948391,0.00357142857143
Knowledge Sources For Word-Level Translation Models,0.0129310344828,0.00102907681369,0.00301491575524,0.0336467982766,0.00612244897959
GE NLTOOLSET: Description Of The System As Used For MUC-4,0.0,0.0,0.0,0,0.0
A Framework of Feature Selection Methods for Text Categorization,0.00215517241379,1.41770902313e-07,1.09811985115e-05,0,0.0
Interactively Exploring A Machine Translation Model,0.00215517241379,2.8605484479e-06,0.000101386388018,0,0.0
Kullback-Leibler Distance Between Probabilistic Context-Free Grammars And Probabilistic Finite Automata,0.0010775862069,0.0,2.78106826475e-05,0,0.00127551020408
Improving Phrase-Based Statistical Translation By Modifying Phrase Extraction And Including Several Features,0.00215517241379,6.02925790438e-06,0.00165789076077,0,0.0
Unsupervised Induction of Semantic Roles,0.0161637931034,0.0017573737534,0.00195326002884,0.0447319865942,0.0
Enlarging Paraphrase Collections through Generalization and Instantiation,0.0010775862069,0.0,0.000342217918661,0,0.000255102040816
Cross-Lingual Language Modeling with Syntactic Reordering for Low-Resource Speech Recognition,0.0,0.0,0.0,0,0.0
Multi-Answer-Focused Multi-Document Summarization Using A Question-Answering Engine,0.0010775862069,0.0,1.05292038549e-05,0,0.000255102040816
Improving Automatic Indexing through Concept Combination and Term Enrichment,0.0,0.0,0.0,0,0.0
The Noisier Channel: Translation from Morphologically Complex Languages,0.00646551724138,0.000276046173582,0.00538565779201,0,0
The Subworld Concept Lexicon And The Lexicon Management System,0.00969827586207,0.00105246722432,6.73175026656e-06,0,0.00765306122449
Discourse Processing In MT: Problems In Pronominal Translation,0.0010775862069,0.0,1.56336789017e-106,0,0.000510204081633
Evaluating a Morphological Analyser of Inuktitut,0.0,0.0,0.0,0,0.0
Capturing Disjunction In Lexicalization With Extensible Dependency Grammar,0.0,0.0,0.0,0,0.0
Grounded Models of Semantic Representation,0.00538793103448,0.000312067933585,4.65223289775e-05,0,0.0
Linguistic Meaning And Knowledge Representation In Automatic Understanding Of Natural Language,0.00323275862069,0.0,2.09087655903e-12,0,0.000765306122449
The NVI Clustering Evaluation Measure,0.00646551724138,0.000225165063654,0.000451372088873,0,0.0
Evaluating Hierarchical Discourse Segmentation,0.0,0.0,0.0,0,0.0
Demonstration of the PARLANCE system: a data-driven incremental spoken dialogue system for interactive search,0.0,0.0,0.0,0,0.0
Learning Structured Classifiers for Statistical Dependency Parsing,0.0010775862069,0.0,4.36265175489e-05,0,0.000255102040816
Scalable Discriminative Parsing for German,0.00646551724138,0.000100024823921,0.00110138391573,0,0
Seeing Stars: Exploiting Class Relationships For Sentiment Categorization With Respect To Rating Scales,0.0571120689655,0.00769721644194,0.000751780672334,0.0395895259458,0.0
Language Diversity across the Consonant Inventories: A Study in the Framework of Complex Networks,0.0,0.0,0.0,0,0.0
Text Chunking By System Combination,0.00754310344828,0.000161789716513,0.000391141410755,0,0.0
Speech-Driven Access to the Deep Web on Mobile Devices,0.0,0.0,0.0,0,0.0
NL Assistant: A Toolkit For Developing Natural Language: Applications,0.0,0.0,0.0,0,0.0
A Joint Rule Selection Model for Hierarchical Phrase-Based Translation,0.00215517241379,1.25370942979e-05,0.00309564200314,0,0.0
To Link or Not to Link? A Study on End-to-End Tweet Entity Linking,0.0010775862069,0.0,2.12969456612e-06,0,0.000255102040816
Word-Based Dialect Identification with Georeferenced Rules,0.0010775862069,0.0,1.88638351914e-05,0,0.000255102040816
Learning Entity Representation for Entity Disambiguation,0.0,0.0,0.0,0,0.0
Robust Knowledge Discovery From Parallel Speech And Text Sources,0.0,0.0,0.0,0,0.0
Aligning Medical Domain Ontologies for Clinical Query Extraction,0.0,0.0,0.0,0,0.0
Towards An Implementable Dependency Grammar,0.00323275862069,0.0,3.96064856064e-05,0,0.0
Complementing WordNet With Roget's And Corpus-Based Thesauri For Information Retrieval,0.0010775862069,0.0,7.25823759345e-06,0,0.000255102040816
Efficient Transformation-Based Parsing,0.00215517241379,4.7535909279e-05,0.000223310269655,0,0.0
TĂĹBĂÂ°TAK-BĂÂ°LGEM German-English Machine Translation Systems for W13,0.0010775862069,0.0,0.000218285543171,0,0
An Unsupervised Learning Method For Associative Relationships Between Verb Phrases,0.00323275862069,1.87948560682e-05,0.000468518551641,0,0.000510204081633
A Syntactic And Morphological Analyzer For A Text-To-Speech System,0.0,0.0,0.0,0,0.0
Syntactic Constraints On Relativization In Japanese,0.0,0.0,0.0,0,0.0
Using The Web To Disambiguate Acronyms,0.0,0.0,0.0,0,0.0
Improving Language Model Size Reduction Using Better Pruning Criteria,0.00323275862069,2.78983854367e-06,0.000514790532019,0,0.00127551020408
Lexical Disambiguation Using Constraint Handling In Prolog (CHIP),0.0,0.0,0.0,0,0.0
Nested Named Entity Recognition,0.00969827586207,0.00134883621315,0.000772127058797,0,0.0
Partial Synthesis Of Sentences By Coroutining Constraints On Different Levels Of Well-Formedness,0.00215517241379,0.0,4.28133496488e-07,0,0.000255102040816
An Optimal Tabular Parsing Algorithm,0.00646551724138,0.000174133561197,0.000114335420708,0,0.0
Vocabulary And Environment Adaptation In Vocabulary-Independent Speech Recognition,0.0,0.0,0.0,0,0.0
A Simulation-Based Research Strategy For Designing Complex NL Systems,0.0,0.0,0.0,0,0.0
Hypertext Authoring for Linking Relevant Segments of Related Instruction Manuals,0.0010775862069,0.0,8.69506596406e-07,0,0.000255102040816
Resource Analysis For Question Answering,0.0010775862069,0.0,2.60717864738e-06,0,0.000255102040816
The Hinoki Treebank: Working Toward Text Understanding,0.00646551724138,0.000280166358836,4.23035402577e-05,0,0.000765306122449
Feeding OWL: Extracting And Representing The Content Of Pathology Reports,0.0,0.0,0.0,0,0.0
Project April A Progress Report,0.0010775862069,0.0,1.05406401109e-10,0,0.000255102040816
CMU System Combination for WMT'09,0.00431034482759,1.11293668604e-05,0.00259206732219,0,0.0
BYBLOS Speech Recognition Benchmark Results,0.00862068965517,0.00178298979736,2.90016115854e-06,0.0390438613863,0.00408163265306
A fast rule-based approach for biomedical event extraction,0.0,0.0,0.0,0,0.0
UIC-CSC: The Content Selection Challenge Entry from the University of Illinois at Chicago,0.0010775862069,0.0,3.7430222512e-07,0,0
Incorporating Rule-based and Statistic-based Techniques for Coreference Resolution,0.0,0.0,0.0,0,0.0
Annotating Large Email Datasets for Named Entity Recognition with Mechanical Turk,0.00215517241379,4.43870552388e-05,8.12991011355e-05,0,0.0
The Complexity of Ranking Hypotheses in Optimality Theory,0.0,0.0,0.0,0,0.0
Memory Capacity And Sentence Processing,0.00215517241379,0.0,1.41605649264e-05,0,0.000255102040816
Comparison of Bayesian Discriminative and Generative Models for Dialogue State Tracking,0.0,0.0,0.0,0,0.0
Large-Scale Induction And Evaluation Of Lexical Resources From The Penn-II Treebank,0.00754310344828,0.000129489391313,0.000643928435612,0,0.0
TRuEcasIng,0.00969827586207,0.000549964363226,0.00469440338897,0,0.0
AutoLearn’s authoring tool: a piece of cake for teachers,0.0,0.0,0.0,0,0
A Probabilistic Model of Syntactic and Semantic Acquisition from Child-Directed Utterances and their Meanings,0.00969827586207,0.00304029453513,0.000303687705397,0,0.0
Grammatical structures for word-level sentiment detection,0.00215517241379,3.70366199224e-06,1.15145568242e-05,0,0.0
Language-independent compound splitting with morphological operations,0.00215517241379,2.73470409796e-05,0.00330081477824,0,0.0
A Pilot Study On Annotating Temporal Relations In Text,0.00538793103448,8.45481422029e-05,4.78658701556e-05,0,0.000255102040816
Predicting Human-Targeted Translation Edit Rate via Untrained Human Annotators,0.0010775862069,0.0,1.15357732631e-05,0,0.0
Combining Multiple Forms Of Evidence While Filtering,0.0,0.0,0.0,0,0.0
A Dynamic Language Model For Speech Recognition,0.0140086206897,0.000634217472648,0.000255769085049,0.0444733906259,0.00765306122449
Modelling Speech Repairs In German And Mandarin Chinese Spoken Dialogues,0.0,0.0,0.0,0,0.0
The Ups and Downs of Preposition Error Detection in ESL Writing,0.0409482758621,0.0118555559045,0.00395868506089,0.0602052111326,0.00229591836735
METEOR: An Automatic Metric for MT Evaluation with High Levels of Correlation with Human Judgments,0.0463362068966,0.00477523201743,0.0353393769105,0.0763970863811,0.00765306122449
Towards Multilingual Protocol Generation For Spontaneous Speech Dialogues,0.00538793103448,0.00025174013476,7.50940948216e-06,0,0.0
Learning Subjective Nouns Using Extraction Pattern Bootstrapping,0.0495689655172,0.00370763695387,0.000637454991975,0.0397755984391,0.00127551020408
Pattern-Matching Rules For The Recognition Of Natural Language Dialogue Expressions,0.0010775862069,0.0,1.56336789017e-106,0,0.000765306122449
Improving Statistical Machine Translation through co-joining parts of verbal constructs in English-Hindi translation,0.0,0.0,0.0,0,0.0
Unsupervised Part-of-Speech Tagging in Noisy and Esoteric Domains With a Syntactic-Semantic Bayesian HMM,0.0010775862069,0.0,4.06537515616e-05,0,0.000255102040816
Toward Treating English Nominals Correctly,0.00215517241379,2.94300982314e-05,8.90778594223e-06,0,0
Converting Grammatical Framework to Regulus,0.0,0.0,0.0,0,0.0
Segmenting A Sentence Into Morphemes Using Statistic Information Between Words,0.00323275862069,2.55412757688e-05,5.93336879745e-06,0,0.0
Streaming Cross Document Entity Coreference Resolution,0.00323275862069,5.46240653257e-05,0.000170783682762,0,0.0
Comparing Dependency and Constituent Syntax for Frame-semantic Analysis,0.0,0.0,0.0,0,0.0
MUP - The UIC Standoff Markup Tool,0.0010775862069,0.0,6.94459954338e-06,0,0.000255102040816
Prolexbase: a Multilingual Relational Lexical Database of Proper Names,0.0010775862069,0.0,8.36304705186e-07,0,0.000255102040816
Trait-Based Hypothesis Selection For Machine Translation,0.00215517241379,2.73953963042e-05,0.00331677696686,0,0.0
Automatic Construction Of A Chinese Electronic Dictionary,0.00431034482759,6.12848153748e-05,5.22489055367e-05,0,0.0
FAME: A Functional Annotation Meta-Scheme For Multi-Modal And Multi-Lingual Parsing Evaluation,0.0,0.0,0.0,0,0.0
Tools For Locating Noun Phrases With Finite State Transducers,0.0,0.0,0.0,0,0.0
A Compact Architecture For Dialogue Management Based On Scripts And Meta-Outputs,0.0010775862069,0.0,9.31609822421e-07,0,0.000255102040816
Hierarchical Phrase-Based Translation with Weighted Finite-State Transducers and Shallow-n Grammars,0.00862068965517,5.17291007933e-05,0.00776772051394,0,0.0
Corpus Creation for New Genres: A Crowdsourced Approach to PP Attachment,0.00215517241379,2.44034763062e-05,3.88010066233e-05,0,0.0
Expected BLEU Training for Graphs: BBN System Description for WMT11 System Combination Task,0.00538793103448,3.24562800294e-05,0.00934095930549,0,0.000255102040816
The Contribution of Linguistic Features to Automatic Machine Translation Evaluation,0.00215517241379,1.40426754944e-05,0.000816692549589,0,0.0
Watermarking the Outputs of Structured Prediction with an application in Statistical Machine Translation.,0.0010775862069,0.0,0.000730585271502,0,0.000255102040816
Multi-Dimensional Annotation And Alignment In An English-German Translation Corpus,0.00323275862069,0.00202603214646,0.000861119370907,0,0.000255102040816
Joint Evaluation of Morphological Segmentation and Syntactic Parsing,0.00215517241379,2.30371461699e-05,0.0004360429469,0,0.0
Target Word Selection as Proximity in Semantic Space,0.0,0.0,0.0,0,0.0
Word Sense Ambiguation: Clustering Related Senses,0.0140086206897,0.0018451601356,0.000286648066058,0.0373540572442,0.0015306122449
Computational Generation of Referring Expressions: A Survey,0.010775862069,0.00305957717786,0.000455990079751,0.0401357035506,0.0
Towards Better Understanding Of Anaphora,0.0010775862069,0.0,1.56336789017e-106,0,0.000255102040816
Filtered Ranking for Bootstrapping in Event Extraction,0.0010775862069,0.0,8.54324664626e-06,0,0.000255102040816
Large Pruned or Continuous Space Language Models on a GPU for Statistical Machine Translation,0.00646551724138,7.19931874736e-05,0.0064444541452,0,0.0
Semantic Rule Based Text Generation,0.0010775862069,0.0,1.56336789017e-106,0,0.000510204081633
Conversational Implicatures In Indirect Replies,0.00323275862069,1.57607654974e-05,3.07191998125e-07,0,0.0
Designing Special Post-Processing Rules For SVM-Based Chinese Word Segmentation,0.00215517241379,2.23538571248e-07,5.26899445322e-05,0,0.0
An Empirical Evaluation of Probabilistic Lexicalized Tree Insertion Grammars,0.00862068965517,0.00012504040578,0.000684944147073,0,0.000510204081633
Joint WMT 2012 Submission of the QUAERO Project,0.00323275862069,0.000152610064358,0.00235031825035,0,0.000255102040816
Acquisition of Unknown Word Paradigms for Large-Scale Grammars,0.0010775862069,0.0,6.97246981306e-06,0,0.0
A System for Real-time Twitter Sentiment Analysis of 2012 U.S. Presidential Election Cycle,0.00431034482759,1.72228995572e-05,0.000106568602411,0,0.000255102040816
Social (distributed) language modeling clustering and dialectometry,0.0010775862069,0.0,4.26796939115e-05,0,0
Aligning Sentences In Parallel Corpora,0.0808189655172,0.00449671727229,0.0138206774317,0.214772651942,0.00408163265306
Disambiguating Nouns Verbs And Adjectives Using Automatically Acquired Selectional Preferences,0.0237068965517,0.00249460002103,0.000888319355071,0,0.0
Multimodal Subjectivity Analysis of Multiparty Conversation,0.00862068965517,0.000436066059106,0.000345895904283,0,0.0
Generalizing Dimensionality In Combinatory Categorial Grammar,0.0,0.0,0.0,0,0.0
The Computational Lexical Semantics of Syntagmatic Expressions,0.00215517241379,0.0019921353411,3.08202165817e-05,0,0.0
Comparable Fora,0.0,0.0,0.0,0,0.0
Augmenting The Kappa Statistic To Determine Interannotator Reliability For Multiply Labeled Data Points,0.0010775862069,0.0,1.40703551991e-06,0,0.0015306122449
UiO1: Constituent-Based Discriminative Ranking for Negation Resolution,0.0010775862069,0.0,1.05363920041e-05,0,0.000510204081633
A Walk on the Other Side: Using SMT Components in a Transfer-Based Translation System,0.0,0.0,0.0,0,0.0
BIUTEE: A Modular Open-Source System for Recognizing Textual Entailment,0.00215517241379,3.20834121939e-05,2.72999884569e-05,0,0.0
Bilingual Cluster Based Models for Statistical Machine Translation,0.00215517241379,3.81014119929e-07,0.00206180304871,0,0.0
Converting Continuous-Space Language Models into N-Gram Language Models for Statistical Machine Translation,0.0,0.0,0.0,0,0.0
The Mathematics Of Statistical Machine Translation: Parameter Estimation,0.785560344828,0.408319342297,0.639824010336,0.354732894259,0.203316326531
A Graph Model For Unsupervised Lexical Acquisition,0.0344827586207,0.00445082850595,0.000602596268662,0.0385112768266,0.00127551020408
Contextual Preferences,0.0193965517241,0.00223062071153,0.00232431455331,0.0422532345619,0.0
NYU: Description Of The Proteus/PET System As Used For MUC-7 ST,0.00431034482759,3.90970440568e-05,1.34798092354e-05,0,0.000510204081633
Japanese Named Entity Extraction Evaluation - Analysis Of Results -,0.00862068965517,0.000108983945855,6.73520058389e-05,0.0364249629458,0.00102040816327
Automatic Analysis of Rhythmic Poetry with Applications to Generation and Translation,0.00754310344828,0.000585728021405,0.00427884048968,0,0.0
A Framework For Robust Semantic Interpretation,0.0161637931034,0.00639180811501,2.88588251617e-05,0.0535725936743,0.000510204081633
Choosing an Evaluation Metric for Parser Design,0.0,0.0,0.0,0,0.0
Automatic Translation of Biomedical Terms by Supervised Machine Learning,0.0,0.0,0.0,0,0.0
Disjunctions And Inheritance In The Context Feature Structure System,0.0,0.0,0.0,0,0.0
Bootstrapping Statistical Parsers From Small Datasets,0.0334051724138,0.00146041566711,0.0054277742261,0.0371182480766,0.000255102040816
Corpus-Guided Sentence Generation of Natural Images,0.0129310344828,0.000569366648867,0.00105227248989,0.0445385975489,0.0
Accumulation of Lexical Sets: Acquisition of Dictionary Resources and Production of New Lexical Sets,0.00215517241379,6.5123074718e-05,1.69267380526e-07,0,0.0
Fax: An Alternative To SGML,0.00215517241379,0.00271091144591,4.45988858137e-05,0,0.000255102040816
Minimally-Supervised Morphological Segmentation using Adaptor Grammars,0.0010775862069,0.0,5.93839350486e-06,0,0.0
Implicit Ambiguity Resolution Using Incremental Clustering In Korean-To-English Cross-Language Information Retrieval,0.0,0.0,0.0,0,0.0
Automatic Extraction of Subcorpora based on Subcategorization Frames from a Part-ofSpeech Tagged Corpus,0.00862068965517,5.82796498141e-05,0.000293737975735,0,0.0
Segment-Based Hidden Markov Models For Information Extraction,0.00323275862069,1.0362031867e-05,2.70025478747e-05,0,0.0
A Unified Morpho-Syntactic Scheme of Stanford Dependencies,0.00538793103448,0.000205617919077,0.000659138902008,0,0.0
Towards Stratification Of RST,0.0010775862069,0.0,1.33829194909e-06,0,0.0
Probabilistic Context-Free Grammars For Phonology,0.00431034482759,0.000939599806826,2.62551390928e-05,0,0.0
Building a New Internet Chat System for Sharing Timing Information,0.0010775862069,0.0,2.22049496403e-07,0,0
Detecting Problematic Turns In Human-Machine Interactions: Rule-Induction Versus Memory-Based Learning Approaches,0.0010775862069,0.0,1.56336789017e-106,0,0.000255102040816
UTD: Determining Relational Similarity Using Lexical Patterns,0.00431034482759,0.000168445612509,0.000139331308602,0,0.0
Ellipsis Resolution With Underspecified Scope,0.0,0.0,0.0,0,0.0
Using Structural Constraints For Speech Act Interpretation,0.0,0.0,0.0,0,0.0
Automatic Identification Of Pro And Con Reasons In Online Reviews,0.0129310344828,0.00284497797932,0.00175991908558,0,0.0
Improving Translation via Targeted Paraphrasing,0.00538793103448,9.09534671255e-05,0.00198852177286,0,0.0
Numerical Data Integration For Cooperative Question-Answering,0.00431034482759,0.0020857522687,1.41320904551e-05,0,0.0
Reducing Approximation and Estimation Errors for Chinese Lexical Processing with Heterogeneous Annotations,0.00215517241379,9.96773287219e-06,0.000232921993765,0,0.0
Using Semantics In Non-Context-Free Of Montague Grammar,0.0010775862069,0.0,2.13202101542e-09,0,0.000255102040816
Unscrambling English Word Order,0.0,0.0,0.0,0,0.0
DARPA ATIS Test Results June 1990,0.00754310344828,0.000400190483833,3.06120403349e-06,0.0377479115037,0.000765306122449
An Overview Of SURGE: A Reusable Comprehensive Syntactic Realization Component,0.0140086206897,0.00397630394686,9.11434439399e-05,0,0.000765306122449
The Effect of Higher-Order Dependency Features in Discriminative Phrase-Structure Parsing,0.0,0.0,0.0,0,0.0
Joint Parsing and Disfluency Detection in Linear Time,0.0,0.0,0.0,0,0.0
Handling Sparse Data By Successive Abstraction,0.00431034482759,0.000144418703471,0.000245815557246,0,0.0
Using Parsed Corpora for Estimating Stochastic Inversion Transduction Grammars,0.0,0.0,0.0,0,0.0
Development of a Persian Syntactic Dependency Treebank,0.00215517241379,4.68470947156e-05,0.00158115643623,0,0.0
Plan Revision In Person-Machine Dialogue,0.00323275862069,0.000133054942559,3.48543849515e-06,0,0.000510204081633
In-domain Relation Discovery with Meta-constraints via Posterior Regularization,0.00862068965517,0.000773276114986,0.000866264380514,0,0.00204081632653
Extraction and Approximation of Numerical Attributes from the Web,0.0010775862069,0.0,5.64778984616e-08,0,0.0
Prosodic Turn-Yielding Cues With and Without Optical Feedback,0.00323275862069,4.65241812308e-05,1.49716424692e-07,0,0
Kleene a Free and Open-Source Language for Finite-State Programming,0.0,0.0,0.0,0,0.0
A Modular Architecture For Constraint-Based Parsing,0.0,0.0,0.0,0,0.0
Machine Learning Of Morphological Rules By Generalization And Analogy,0.00538793103448,0.0034173679655,2.76810027197e-05,0,0.000255102040816
Context-Dependent Regression Testing for Natural Language Processing,0.0,0.0,0.0,0,0.0
Learning Adaptable Patterns for Passage Reranking,0.0010775862069,0.0,1.25399507045e-05,0,0.0
Summarizing Multilingual Spoken Negotiation Dialogues,0.0010775862069,0.0,1.01468177473e-06,0,0.000255102040816
Teaching NLP to Computer Science Majors via Applications and Experiments,0.0,0.0,0.0,0,0.0
Piggyback: Using Search Engines for Robust Cross-Domain Named Entity Recognition,0.00323275862069,5.74013945827e-05,0.000121936205224,0,0.0
Prototype-Driven Grammar Induction,0.0118534482759,0.00109489878892,0.000893730237962,0,0.0
